Q2,Q2_corr,xbj,xbj_corr,z,z_corr,RunGroup,y_RD,error_RD,y_RD_rho,yield_neg,yield_pos,charge_neg,charge_pos,yield_neg_rho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp,Residual
5.5,4.89011,0.425,0.428067,0.575,0.575068,460.0,4.83912,0.65257,4.3803,4.23669,6.41341,720.514,439.523,0.238699,0.238699,4.26156,3.49609,7.32089,6.5308,7.41939,3.51313,0.414637,0.556748,3.50655,-0.0288158,2.897081320288821
5.5,5.33092,0.475,0.473889,0.575,0.578501,460.0,3.90785,0.465149,3.54499,4.89172,7.88187,720.514,439.523,0.272367,0.272367,5.08483,4.05367,8.8786,7.36276,6.80337,3.22121,0.457035,0.557886,3.47277,-0.991403,1.9421315986116414
5.5,5.75337,0.525,0.520243,0.575,0.582451,460.0,4.8447,0.904363,4.47366,2.34904,3.55477,720.514,439.523,0.106892,0.106892,1.98948,1.58424,3.52647,2.98998,6.19107,2.92243,0.499975,0.559751,3.43733,-2.00178,1.919633792419597
5.5,4.57427,0.375,0.393956,0.625,0.624251,460.0,1.43706,0.606884,1.13849,0.279543,0.623657,720.514,439.523,0.0286085,0.0286085,0.250769,0.198798,0.432606,0.320062,7.92105,3.36822,0.382637,0.606066,3.86891,10.2992,-1.7652353787574575
5.5,4.8862,0.425,0.428607,0.625,0.623877,460.0,2.25115,0.260872,1.92582,3.40966,6.55592,720.514,439.523,0.287269,0.287269,3.85901,3.25591,6.75202,5.70907,7.40025,3.1793,0.414912,0.604051,3.79717,8.25677,-1.122122512905298
5.5,5.29066,0.475,0.475151,0.625,0.623578,460.0,3.10572,0.316935,2.73836,5.29057,9.15632,720.514,439.523,0.375501,0.375501,5.95964,4.87721,10.6094,8.90896,6.73026,2.92008,0.458227,0.601326,3.70684,5.6819,1.5108829811145883
5.5,5.65481,0.525,0.516369,0.625,0.618825,460.0,3.54348,0.552431,3.10987,2.6404,4.38381,720.514,439.523,0.196145,0.196145,2.72164,2.13962,4.90217,3.88213,6.18026,2.72386,0.492406,0.590447,3.61768,3.14005,1.382674417042225
5.5,4.5778,0.375,0.394609,0.675,0.665136,460.0,0.850512,0.542994,0.839991,0.100944,0.264592,720.514,439.523,0.000646897,0.000646897,0.12259,0.130895,0.213873,0.210288,7.90698,3.06962,0.382999,0.646715,4.11884,17.4245,-2.4776131344661687
5.5,4.88425,0.425,0.429734,0.675,0.669465,460.0,2.44407,0.349146,1.93111,2.10951,3.94703,720.514,439.523,0.271205,0.271205,2.51662,2.17826,4.46595,3.8764,7.36775,2.86509,0.415673,0.647959,4.06237,15.8185,0.7129757154464076
5.5,5.27122,0.475,0.470035,0.675,0.664882,460.0,1.95016,0.288192,1.54997,2.03736,4.10915,720.514,439.523,0.230789,0.230789,2.5031,2.08264,4.51035,3.73669,6.82676,2.70935,0.450326,0.640047,3.9803,13.4789,-1.1914795571174608
5.5,4.90194,0.425,0.424391,0.625,0.640271,360.0,4.20112,1.48677,3.19897,1.09156,1.72117,363.341,196.717,0.166729,0.166729,1.4183,1.21375,2.48809,2.2575,7.53261,3.11551,0.412095,0.620909,3.94755,-3.57245,1.2042810911034412
5.5,5.44657,0.475,0.471932,0.625,0.64089,360.0,3.68761,1.47074,3.00136,0.746879,1.22487,363.341,196.717,0.0804366,0.0804366,0.846521,0.710745,1.5126,1.42049,6.97838,2.89861,0.455259,0.619768,3.94791,-3.56369,0.8172516686130534
5.5,4.57544,0.375,0.39373,0.675,0.674196,360.0,1.27933,0.69034,0.249674,0.355879,0.82428,363.341,196.717,0.129351,0.129351,0.717949,0.579596,1.2523,1.01915,7.92982,3.0142,0.382118,0.654266,4.18267,2.17088,-1.230953279124209
5.5,4.88624,0.425,0.427954,0.675,0.67426,360.0,3.15066,0.5395,2.49291,3.67747,6.33546,363.341,196.717,0.523507,0.523507,4.8259,4.27651,8.56138,7.49956,7.41734,2.84779,0.414205,0.652914,4.11036,0.404652,1.8396849461670963
5.5,5.32143,0.475,0.468243,0.675,0.669296,360.0,2.9874,0.839288,2.29654,1.85149,3.2445,363.341,196.717,0.258732,0.258732,2.99934,2.4956,5.40358,4.62923,6.92609,2.71538,0.449948,0.644599,4.05994,-0.827123,0.8687436186184024
5.5,4.81808,0.425,0.418905,0.725,0.709833,360.0,1.52411,0.507973,1.23988,0.756191,1.65495,363.341,196.717,0.0836151,0.0836151,1.02719,0.939939,1.83056,1.53504,7.5687,2.66558,0.389582,0.684725,4.35963,6.49364,-0.7358758073957523
5.5,4.64617,0.425,0.438297,0.425,0.425685,550.0,3.91984,1.36875,3.78458,1.30674,2.10356,283.008,171.978,0.0304923,0.0304923,1.63023,1.4745,2.57863,2.43242,6.83859,4.16375,0.423483,0.410922,2.40626,0.713377,-0.32409266523897845
5.5,4.96426,0.475,0.475995,0.425,0.428339,550.0,4.58147,0.968078,4.41657,4.16394,6.40203,283.008,171.978,0.11583,0.11583,5.12177,4.69718,8.16744,7.38433,6.35001,3.86732,0.45823,0.412179,2.38191,-0.305619,0.15838230000299508
5.5,5.37545,0.525,0.522738,0.425,0.432005,550.0,5.907,1.46864,5.59252,3.96538,5.68771,283.008,171.978,0.159264,0.159264,4.44977,3.91779,7.14936,6.2892,5.79234,3.521,0.501312,0.413894,2.36797,-0.889118,0.9129405345267603
5.5,5.7587,0.575,0.570857,0.425,0.435794,550.0,2.62239,0.931002,2.43721,1.22171,2.2335,283.008,171.978,0.0540584,0.0540584,1.64469,1.449,2.65731,2.37829,5.21443,3.16004,0.544908,0.415344,2.34353,-1.91216,-2.3361702726139897
5.5,4.64195,0.425,0.438431,0.475,0.473562,550.0,4.68908,1.87302,4.15138,1.05464,1.61077,283.008,171.978,0.0863714,0.0863714,1.48877,1.34521,2.42005,2.24255,6.83025,3.86657,0.423719,0.456914,2.67445,11.9387,0.4255820326085239
5.5,4.9528,0.475,0.477224,0.475,0.472953,550.0,3.59418,0.68011,3.25143,4.13988,6.84322,283.008,171.978,0.273032,0.273032,5.91595,5.23319,9.69794,8.58259,6.31113,3.59654,0.458834,0.45331,2.61853,9.59787,-0.5757161507787735
5.5,5.31101,0.525,0.525233,0.475,0.47351,550.0,4.18285,0.791061,3.85755,4.95565,7.82414,283.008,171.978,0.264811,0.264811,6.9696,6.04382,11.5065,10.0938,5.68649,3.25566,0.503393,0.453405,2.55422,6.90632,0.04251723247848875
5.5,5.62135,0.575,0.572308,0.475,0.47391,550.0,5.70613,1.47087,5.3096,3.88843,5.62793,283.008,171.978,0.195032,0.195032,4.82522,4.06556,8.004,6.72248,5.08579,2.91885,0.544995,0.450516,2.4827,3.91274,0.8919577872507433
5.5,4.9296,0.475,0.48035,0.525,0.511391,550.0,5.02394,1.94498,4.53021,1.16992,1.75256,283.008,171.978,0.0829895,0.0829895,1.78876,1.62001,3.00524,2.79207,6.21869,3.3411,0.46134,0.491853,2.79994,17.1909,0.7216057341389311
5.5,5.24722,0.525,0.526861,0.525,0.518191,550.0,6.31199,1.92905,5.6641,2.58825,3.65017,283.008,171.978,0.198083,0.198083,3.49563,3.02947,5.94624,5.16111,5.59844,2.99342,0.503311,0.495533,2.75312,15.2315,1.3485801406964752
5.5,5.58569,0.575,0.568869,0.525,0.516813,550.0,4.89328,1.6736,4.28421,1.86294,2.81128,283.008,171.978,0.14167,0.14167,2.51254,1.99831,4.30204,3.58622,5.11628,2.74923,0.533784,0.483473,2.7066,13.284,0.5741265915885055
5.5,4.63828,0.425,0.437529,0.525,0.524065,540.0,3.65173,1.20442,3.33997,1.13622,1.869,384.769,171.704,0.0684417,0.0684417,1.40591,1.24519,2.35774,2.06741,6.84713,3.56938,0.422748,0.505689,2.96424,1.44046,0.19948870011767142
5.5,4.9531,0.475,0.475726,0.525,0.525757,540.0,5.09564,1.01212,4.70982,4.1368,6.17275,384.769,171.704,0.219502,0.219502,4.82829,4.19428,8.18787,7.25071,6.34383,3.31714,0.458155,0.505571,2.92072,-0.0488696,1.6014539866900595
5.5,5.37466,0.525,0.523414,0.525,0.529651,540.0,3.06015,0.571637,2.77066,3.57929,6.22398,384.769,171.704,0.214131,0.214131,4.40046,3.68727,7.55339,6.32252,5.77777,3.01817,0.501313,0.506478,2.90072,-0.73315,-0.931646839988049
5.5,5.74696,0.575,0.565513,0.525,0.530289,540.0,3.08506,0.962703,2.80234,1.28832,2.23443,384.769,171.704,0.067859,0.067859,1.38385,1.11945,2.39822,2.0413,5.29873,2.77256,0.53895,0.504052,2.87387,-1.65201,-0.7311059635944512
5.5,4.64146,0.425,0.438372,0.575,0.573176,540.0,4.60382,1.80001,4.10314,0.934709,1.4351,384.769,171.704,0.0617501,0.0617501,1.10601,0.945475,1.90172,1.78997,6.83112,3.25638,0.422689,0.553748,3.23856,10.8283,0.9059583720970034
5.5,4.94956,0.475,0.476765,0.575,0.572615,540.0,2.43184,0.427909,2.09632,3.30028,6.18528,384.769,171.704,0.266295,0.266295,4.61761,3.87722,8.03809,6.86485,6.31774,3.04206,0.454308,0.546886,3.17296,8.58318,-1.4497438907374507
5.5,5.31496,0.525,0.52278,0.575,0.572256,540.0,2.96853,0.520822,2.56467,3.8369,6.73739,384.769,171.704,0.297973,0.297973,5.10888,4.08152,8.99696,7.48305,5.73612,2.78461,0.49972,0.546651,3.10492,6.25482,-0.4312378844362988
5.5,5.68736,0.575,0.558809,0.575,0.562654,540.0,2.92715,1.44117,2.40124,0.478031,0.843206,384.769,171.704,0.0476352,0.0476352,0.642978,0.514816,1.13607,0.97498,5.37262,2.66297,,,3.05588,4.57652,-0.35687746808413856
5.5,4.64137,0.425,0.438876,0.625,0.610404,540.0,2.90001,1.48531,2.72288,0.36337,0.642884,384.769,171.704,0.0168017,0.0168017,0.414531,0.364817,0.725714,0.575787,6.8184,3.02287,0.423033,0.589914,3.44585,17.9218,0.1612942603923663
5.5,4.9339,0.475,0.47714,0.625,0.615254,540.0,4.8159,1.4238,4.27945,1.68836,2.55926,384.769,171.704,0.12667,0.12667,2.30646,1.95153,4.10046,3.55064,6.29236,2.7952,0.457624,0.591101,3.3959,16.2127,1.493054109255223
5.5,5.29993,0.525,0.5127,0.625,0.609767,540.0,4.3773,1.89771,3.78644,0.732051,1.14046,384.769,171.704,0.0655498,0.0655498,0.925961,0.764677,1.66013,1.38256,5.91883,2.67007,,,3.3637,15.1108,0.8134141208406728
5.5,4.64282,0.425,0.437079,0.575,0.588909,530.0,3.36471,1.65132,3.03753,0.508593,0.858164,298.041,169.227,0.0293182,0.0293182,0.44412,0.36205,0.769619,0.656699,6.86385,3.16966,0.423054,0.568567,3.33815,-3.35622,0.31965844483648836
5.5,5.00041,0.475,0.473086,0.575,0.590616,530.0,3.66503,1.53447,3.31911,0.794259,1.30503,298.041,169.227,0.0502493,0.0502493,0.786703,0.6707,1.38137,1.17709,6.45307,2.98833,0.455529,0.569001,3.3313,-3.55466,0.5050793690542182
5.5,4.6478,0.425,0.438787,0.625,0.62461,530.0,1.59778,0.567596,1.25915,0.801016,1.72606,298.041,169.227,0.0877066,0.0877066,1.17785,1.0164,2.07134,1.85467,6.82892,2.93812,0.424043,0.603968,3.53147,2.24053,-1.6700397360494874
5.5,4.94922,0.475,0.474582,0.625,0.622839,530.0,2.96714,0.586999,2.55256,3.08705,5.42152,298.041,169.227,0.248247,0.248247,3.75608,3.05383,6.69566,5.71695,6.36363,2.77687,0.45623,0.599122,3.46677,0.367346,0.5854257497721393
5.5,5.36105,0.525,0.513038,0.625,0.61401,530.0,6.66616,3.78442,5.72887,0.82272,1.14468,298.041,169.227,0.0689069,0.0689069,0.958803,0.747564,1.72259,1.43123,5.97145,2.67225,,,3.42424,-0.863759,1.0213662314374308
5.5,4.63412,0.425,0.436809,0.675,0.665255,530.0,2.63884,1.3406,2.24221,0.421243,0.768532,298.041,169.227,0.0410077,0.0410077,0.558624,0.483474,0.997146,0.83898,6.86032,2.70563,0.422708,0.64141,3.76864,9.10699,0.30512844297096625
5.5,4.75996,0.475,0.481448,0.425,0.425223,520.0,5.74354,1.49956,5.38868,2.23361,3.22728,461.197,272.206,0.102814,0.102814,2.85499,2.52154,4.51184,4.00307,6.01166,3.67678,0.462518,0.40782,2.24138,1.02878,0.8511218793515118
5.5,5.1033,0.525,0.525065,0.425,0.428085,520.0,4.05833,0.735637,3.77854,3.51918,5.60634,461.197,272.206,0.167672,0.167672,4.63852,4.03443,7.37923,6.45768,5.50058,3.36638,0.502258,0.408899,2.2178,-0.0339892,-0.7415704273942446
5.5,5.49581,0.575,0.572796,0.425,0.431002,520.0,4.46628,0.937762,4.19895,2.87634,4.45494,461.197,272.206,0.114889,0.114889,3.40969,2.8668,5.45029,4.66166,4.98282,3.04684,0.541397,0.40465,2.20353,-0.677021,-0.4037214480824815
5.5,5.83448,0.625,0.61588,0.425,0.432786,520.0,4.99894,1.96423,4.6869,0.934652,1.40206,461.197,272.206,0.0419046,0.0419046,1.0038,0.857353,1.60811,1.36694,4.52217,2.76439,0.581622,0.407021,2.18487,-1.51809,-0.09337952356069892
5.5,4.75996,0.475,0.482029,0.475,0.472942,520.0,4.27126,1.02919,3.80727,1.6844,2.64302,461.197,272.206,0.124903,0.124903,2.42181,2.20073,3.95323,3.77782,5.99975,3.41633,0.46277,0.453956,2.49104,12.2823,0.2715396387508448
5.5,5.07492,0.525,0.526107,0.475,0.473346,520.0,4.62699,0.811306,4.11642,3.74823,5.74658,461.197,272.206,0.267952,0.267952,5.06035,4.30329,8.3167,7.41776,5.45655,3.12626,0.503147,0.452013,2.43524,9.76692,0.5954667072836625
5.5,5.41702,0.575,0.573711,0.475,0.472348,520.0,4.88556,0.941342,4.38631,3.62113,5.4669,461.197,272.206,0.237252,0.237252,5.09742,4.20312,8.4099,7.20553,4.90934,2.83104,0.545048,0.447233,2.37865,7.21632,0.5085628009520584
5.5,5.7679,0.625,0.609619,0.475,0.465385,520.0,3.05378,1.37519,2.75826,0.52203,0.908359,461.197,272.206,0.0340831,0.0340831,0.775403,0.656033,1.27635,1.03421,4.57608,2.67379,,,2.34818,5.84283,-1.2409133522545348
5.5,5.01165,0.525,0.52841,0.525,0.51247,520.0,8.00819,3.43387,7.01139,1.11173,1.48197,461.197,272.206,0.105468,0.105468,1.57991,1.35218,2.67037,2.28399,5.35811,2.89807,0.503298,0.488306,2.59273,16.8658,1.2365995113072945
5.5,5.33005,0.575,0.566432,0.525,0.511125,520.0,8.87191,4.68231,7.82976,0.892865,1.1642,461.197,272.206,0.0606145,0.0606145,1.27504,1.01007,2.16458,1.86138,4.96075,2.69959,,,2.56441,15.589,1.0485114999004217
5.5,4.76116,0.475,0.47854,0.475,0.492817,510.0,2.51471,1.00478,2.3089,0.463883,0.859834,498.407,243.451,0.0262445,0.0262445,0.483615,0.443967,0.801369,0.703874,6.07216,3.34473,0.458729,0.473407,2.61526,-3.58718,-1.2681166569181317
5.5,5.19588,0.525,0.523054,0.475,0.49337,510.0,4.08811,2.01938,3.86258,0.42413,0.674202,498.407,243.451,0.0159625,0.0159625,0.452734,0.395271,0.756801,0.672456,5.62128,3.10831,0.501531,0.472542,2.614,-3.63376,0.07479339346283795
5.5,4.75706,0.475,0.481536,0.525,0.52434,510.0,3.6974,0.788787,3.29302,2.10986,3.45732,498.407,243.451,0.144115,0.144115,2.57952,2.0863,4.35905,3.57389,6.00674,3.14596,0.462188,0.503638,2.76371,1.88551,0.2557060146930006
5.5,5.08775,0.525,0.524521,0.525,0.526246,510.0,3.03052,0.469908,2.72128,3.51736,6.13541,498.407,243.451,0.21544,0.21544,4.45105,3.65788,7.60415,6.40088,5.4965,2.89221,0.501414,0.502743,2.7228,0.377536,-1.2496836719759408
5.5,5.51057,0.575,0.566457,0.525,0.522529,510.0,4.32541,1.14193,3.90997,1.61332,2.52216,498.407,243.451,0.0902202,0.0902202,1.93239,1.51641,3.31982,2.76516,5.09998,2.71177,0.534793,0.490359,2.71109,-0.054256,0.4088923321750305
5.5,4.76135,0.475,0.481598,0.575,0.574066,510.0,3.24383,0.710624,2.75092,1.5962,2.72457,498.407,243.451,0.151107,0.151107,2.00887,1.69441,3.4977,3.03478,6.0102,2.88122,0.462735,0.551962,3.02867,11.6535,0.28019013039958973
5.5,5.06756,0.525,0.52084,0.575,0.568941,510.0,5.20731,1.18886,4.62199,2.25921,3.35109,498.407,243.451,0.161402,0.161402,2.7163,2.20645,4.76446,4.02513,5.54537,2.70927,0.494234,0.540239,2.95376,8.89164,1.68222297861763
5.5,4.75017,0.475,0.48193,0.625,0.607707,510.0,2.42024,1.11389,2.10694,0.296343,0.556274,498.407,243.451,0.0233775,0.0233775,0.462418,0.41128,0.820614,0.753713,5.99099,2.70156,,,3.19657,17.8429,-0.302778579148297
5.5,4.75941,0.475,0.479315,0.575,0.587504,500.0,2.52051,0.873069,2.30947,0.804888,1.49077,333.597,176.721,0.0403839,0.0403839,0.831195,0.704744,1.45939,1.25215,6.05466,2.8304,0.461231,0.564834,3.11319,-2.94252,-0.4611211593446636
5.5,5.11645,0.525,0.516031,0.575,0.586199,500.0,4.7969,2.33145,4.21722,0.62807,0.953108,333.597,176.721,0.0395673,0.0395673,0.479316,0.36489,0.850188,0.735334,5.68105,2.68188,0.493205,0.561798,3.10068,-3.33237,0.7533814652954727
5.5,4.74823,0.475,0.478772,0.625,0.615354,500.0,7.44011,3.48561,7.0011,0.969843,1.31457,333.597,176.721,0.043997,0.043997,1.03816,0.915571,1.84491,1.63392,6.05368,2.68496,0.456468,0.589287,3.25715,1.54553,1.3634382533921128
5.5,4.7754,0.525,0.527285,0.375,0.376562,450.0,5.5473,0.993992,5.27246,2.82188,4.11487,1083.42,332.659,0.104664,0.104664,3.61774,3.26932,5.45653,4.98531,5.16566,3.39124,0.502642,0.358094,1.81623,1.27285,0.421953410733292
5.5,5.11036,0.575,0.573981,0.375,0.379552,450.0,6.62097,1.28956,6.19293,3.08906,4.30508,1083.42,332.659,0.136473,0.136473,3.8687,3.30275,5.8452,5.1743,4.67688,3.07067,0.544103,0.359315,1.79908,0.316106,0.9646784017132435
5.5,5.50602,0.625,0.619729,0.375,0.379618,450.0,5.91262,1.49795,5.60226,1.63207,2.34037,1083.42,332.659,0.0639697,0.0639697,2.11395,1.86026,3.18927,2.8168,4.26085,2.80138,0.584288,0.355554,1.79514,0.0969463,0.08325022190661538
5.5,4.51991,0.475,0.491293,0.425,0.41821,450.0,3.5648,1.46146,3.32423,0.316517,0.524533,1083.42,332.659,0.0143828,0.0143828,0.504439,0.450306,0.786461,0.719717,5.56353,3.43694,0.470208,0.399659,2.05038,14.3289,-0.6790181091536432
5.5,4.76144,0.525,0.528007,0.425,0.421207,450.0,6.20802,1.23964,5.80545,2.29132,3.24498,1083.42,332.659,0.112482,0.112482,3.15605,2.83638,4.93709,4.48138,5.14117,3.17887,0.503185,0.400973,2.0242,12.8689,1.2404769099874007
5.5,5.05737,0.575,0.575397,0.425,0.422334,450.0,6.99659,1.32334,6.35252,3.18035,4.37349,1083.42,332.659,0.201848,0.201848,4.62974,4.00706,7.243,6.53103,4.61644,2.8666,0.544597,0.398771,1.97799,10.2923,1.5653641932594136
5.5,4.93606,0.575,0.572793,0.475,0.457905,450.0,4.36642,1.8999,3.91409,0.341265,0.532042,1083.42,332.659,0.0328614,0.0328614,0.593936,0.588982,0.95716,0.878413,4.56506,2.708,,,2.10322,17.2752,-0.0821352040496875
5.5,4.79558,0.525,0.52318,0.425,0.443078,440.0,3.78209,1.39217,3.52152,0.435876,0.709318,852.698,497.192,0.0197647,0.0197647,0.500948,0.441575,0.799931,0.733971,5.25378,3.13915,0.499039,0.422781,2.16468,-3.51346,-0.46331249355052817
5.5,5.26193,0.575,0.57404,0.425,0.442805,440.0,6.03495,3.32109,5.67981,0.304801,0.434781,852.698,497.192,0.0141996,0.0141996,0.341923,0.311139,0.549441,0.496866,4.78748,2.87071,0.54534,0.420889,2.16335,-3.57271,0.3984922696463252
5.5,4.51821,0.475,0.49063,0.475,0.473835,440.0,3.363,1.15894,3.23589,0.441765,0.745523,852.698,497.192,0.00991263,0.00991263,0.643818,0.528126,1.04544,0.89898,5.57437,3.16931,0.469977,0.453477,2.32662,3.70481,-0.5472122223206913
5.5,4.76963,0.525,0.527437,0.475,0.474254,440.0,5.85939,1.04341,5.46125,2.57891,3.70682,852.698,497.192,0.125537,0.125537,3.45939,3.04251,5.65442,5.08802,5.1581,2.94885,0.504786,0.454426,2.28675,1.9277,1.6615222931418485
5.5,5.09955,0.575,0.569645,0.475,0.473245,440.0,4.81146,0.916034,4.34719,2.0803,3.15419,852.698,497.192,0.127792,0.127792,2.94495,2.39868,4.83195,4.07098,4.73464,2.72733,0.53755,0.444493,2.25807,0.64936,0.4992113562225917
5.5,4.52424,0.475,0.49129,0.525,0.522676,440.0,2.26159,0.777455,2.11035,0.333645,0.64053,852.698,497.192,0.0136664,0.0136664,0.472196,0.40093,0.794786,0.650508,5.56791,2.92383,0.46998,0.500592,2.56707,14.4222,-1.6284851972121313
5.5,4.75897,0.525,0.525918,0.525,0.521029,440.0,6.26121,1.37524,5.3671,1.85693,2.62413,852.698,497.192,0.160311,0.160311,2.53202,2.03316,4.28785,3.69609,5.17428,2.74711,0.500364,0.494776,2.51497,12.1001,1.8923571403569885
5.5,5.0473,0.575,0.55957,0.525,0.50994,440.0,4.5954,2.09194,4.12096,0.341454,0.524526,852.698,497.192,0.0239986,0.0239986,0.48886,0.392073,0.825587,0.649779,4.85479,2.64464,,,2.45302,9.33859,0.3210776440199802
5.5,4.76642,0.525,0.52116,0.525,0.536506,430.0,2.53147,0.801321,2.32396,0.716132,1.32449,471.799,266.696,0.0447091,0.0447091,0.859087,0.79575,1.47199,1.22207,5.26237,2.7182,0.496901,0.511634,2.61692,-2.84681,-1.2029573728358327
5.5,4.51904,0.475,0.490329,0.575,0.570221,430.0,2.99978,1.56089,2.71655,0.319316,0.558815,471.799,266.696,0.0137689,0.0137689,0.400369,0.274698,0.696436,0.53229,5.58059,2.69692,0.469128,0.546405,2.80366,4.08588,-0.05843094295482962
5.5,4.6883,0.525,0.512554,0.575,0.56124,430.0,2.27769,0.971212,2.04699,0.412213,0.789503,471.799,266.696,0.0224282,0.0224282,0.492533,0.368322,0.855949,0.620185,5.34203,2.648,,,2.73872,1.67503,-0.987468378112418
